Z53	preferred	Osobe u kontaktu sa zdravstvenom službom zbog označenih procedura koje nijesu izvršene	Osobe u kontaktu sa zdravstvenom sluzbom zbog označenih procedura koje nijesu izvršene
Z53	exclusion	neizvršena imunizacija Z28.-	
Z53.0	preferred	Procedura neizvršena zbog kontraindikacije	Procedura neizvršena zbog kontraindikacije
Z53.1	preferred	Procedura neizvršena zbog odluke pacijenta na osnovu ličnog uvjerenja ili pritiska sredine	Procedura neizvršena zbog odluke pacijenta na osnovu licnog uvjerenja ili pritiska sredine
Z53.2	preferred	Procedura neizvršena zbog odluke pacijenta iz drugih ili neoznačenih razloga	Procedura neizvršena zbog odluke pacijenta na drugih ili neoznačenih razloga
Z53.8	preferred	Procedura neizvršena zbog drugih razloga	Procedura neizvršena zbog drugih razloga
Z53.9	preferred	Procedura neizvršena zbog neoznačenih razloga	Procedura neizvršena zbog neoznačenih razloga
Z54	preferred	Oporavljanje	Oporavljanje
Z54.0	preferred	Oporavljanje poslije operacije	Oporavljanje poslije operacije
Z54.1	preferred	Oporavljanje poslije radioterapije	Oporavljanje poslije radioterapije
Z54.2	preferred	Oporavljanje poslije hemoterapije	Oporavljanje poslije hemioterapije
Z54.3	preferred	Oporavljanje poslije psihoterapije	Oporavljanje poslije psihoterapije
Z54.4	preferred	Oporavljanje poslije liječenja preloma	Oporavljanje poslije lijecenja preloma
Z54.7	preferred	Oporavljanje poslije kombinovanog liječenja	Oporavljanje poslije kombinovanog lijecenja
Z54.7	inclusion	Oporavljanje poslije bilo koje kombinacije liječenja klasifikovane kao Z54.0-Z54.4	
Z54.8	preferred	Oporavljanje poslije drugog liječenja	Oporavljanje poslije drugog lijecenja
Z54.9	preferred	Oporavljanje poslije neoznačenog liječenja	Oporavljanje poslije neoznačenog lijecenja
Z55-Z65	preferred	Osobe sa potencijalnom opasnošću po zdravlje povezanom sa socioekonomskim i psihosocijalnim uslovima	
Z55	preferred	Problemi sa obrazovanjem i pismenošću	Problemi sa obrazovanjem i pismenoscu
Z55	exclusion	poremećaj psihološkog razvoja F80-F89	
Z55.0	preferred	Nepismenost ili nizak nivo pismenosti	Nepismenost ili nizak nivo pismenosti
Z55.1	preferred	Nedostupnost školovanja	Nedostupnost skolovanja
Z55.2	preferred	Neuspjeh na ispitima	Neuspjeh na ispitima
Z55.3	preferred	Neuspjeh u školi	Neuspjeh u skoli
Z55.4	preferred	Neprilagođenost na uslove obrazovanja i neslaganje sa nastavnicima i školskim drugovima	Neprilagodjenost na uslove obrazovanja i neslaganje sa nastavnicima i skolskim drugovima
Z55.8	preferred	Drugi problemi povezani sa obrazovanjem i pismenošću	Drugi problemi povezani sa obrazovanjem i pismenoscu
Z55.8	inclusion	Neadekvatno podučavanje	
Z55.9	preferred	Problem povezan sa obrazovanjem i pismenošću, neoznačeni	Problemi povezani sa obrazovanjem i pismenoscu, neoznačeni
Z56	preferred	Problemi zaposlenih i nezaposlenih osoba	Problemi zaposlenih i nezaposlenih osoba
Z56	exclusion	profesionalna izloženost faktorima rizika Z57.- 	
Z56	exclusion	problemi povezani sa stanovanjem i imovinskim stanjem Z59.- 	
Z56.0	preferred	Nezaposlenost, neoznačena	Nezaposlenost, neoznačena
Z56.1	preferred	Promjena posla	Promjena posla
Z56.2	preferred	Strah od gubitka posla	Strah od gubitka posla
Z56.3	preferred	Stresogeni uslovi rada	Stresogeni uslovi rada
Z56.4	preferred	Neslaganje sa pretpostavljenim ili kolegama	Neslaganje sa pretpostavljenim ili kolegama
Z56.5	preferred	Neodgovarajući posao	Neodgovarajuci posao
Z56.5	inclusion	Otežani uslovi na poslu 	
Z56.6	preferred	Drugi fizički ili psihički napor povezan sa poslom	Drugi fizicki ili psihicki napor povezan sa poslom
Z56.7	preferred	Drugi i neoznačeni problemi u vezi sa zapošljavanjem	Drugi i neoznačeni problemi nezaposlenih osoba
Z57	preferred	Profesionalna izloženost faktorima rizika	Profesionalna izlozenost faktorima rizika
Z57.0	preferred	Profesionalna izloženost buci	Profesionalna izlozenost buci
Z57.1	preferred	Profesionalna izloženost radijaciji	Profesionalna izlozenost radijaciji
Z57.2	preferred	Profesionalna izloženost prašini	Profesionalna izlozenost prasini
Z57.3	preferred	Profesionalna izloženost drugim zagađivačima vazduha	Profesionalna izlozenost drugim zagadjivacima vazduha
Z57.4	preferred	Profesionalna izloženost toksičnim agensima u poljoprivredi	Profesionalna izlozenost toksicnim agensima u poljoprivredi
Z57.4	inclusion	Čvrste supstance, tečnosti, gasovi ili isparenja	
Z57.5	preferred	Profesionalna izloženost toksičnim agensima u drugim granama industrije	Profesionalna izlozenost toksicnim agensima u drugim granama industrije
Z57.5	inclusion	Čvrste supstance, tečnosti, gasovi ili isparenja	
Z57.6	preferred	Profesionalna izloženost ekstremnim temeperaturama	Profesionalna izlozenost ekstremnim temeperaturama
Z57.7	preferred	Profesionalna izloženost vibraciji	Profesionalna izlozenost vibraciji
Z57.8	preferred	Profesionalna izloženost drugim faktorima rizika	Profesionalna izlozenost drugim faktorima rizika
Z57.9	preferred	Profesionalna izloženost neoznačenim faktorima rizika	Profesionalna izlozenost neoznačenim faktorima rizika
Z58	preferred	Problemi koji se odnose na fizičku sredinu	Problemi osoba u zivotnoj sredini
Z58	exclusion	Profesionalna izloženost Z57.-	
Z58.0	preferred	Izloženost buci	Izlozenost buci
Z58.1	preferred	Izloženost zagađenom vazduhu	Izlozenost zagadjenom vazduhu
Z58.1	exclusion	Duvanski dim Z58.7	
Z58.2	preferred	Izloženost zagađenoj vodi	Izlozenost zagadjenoj vodi
Z58.3	preferred	Izloženost zagađenom tlu	Izlozenost zagadjenom zemljistu
Z58.4	preferred	Izloženost radijaciji	Izlozenost radijaciji
Z58.5	preferred	Izloženost drugom zagađenju	Izlozenost drugom zagadjenju
Z58.6	preferred	Neodgovarajuće snabdijevanje pijaćom vodom	Neodgovarajuce snabdijevanje vodom
Z58.6	exclusion	Posljedice žeđi T73.1	
Z58.7	preferred	Izloženost duvanskom dimu	Izlozenost duvanskom dimu
Z58.7	inclusion	Pasivno pušenje	
Z58.7	exclusion	Duševni poremećaji i poremećaji ponašanja vezani za korišćenje duvana F17.-	
Z58.7	exclusion	Lična anamneza o zloupotrebi psihoaktivnih supstanci Z86.4	
Z58.7	exclusion	Korišćenje duvana Z72.0	
Z58.8	preferred	Drugi problemi koji se odnose na fizičku sredinu	Drugi opsti problemi osoba u zivotnoj sredini
Z58.9	preferred	Problem koji se odnosi na fizičku sredinu, neoznačen	Problem osoba u zivotnoj sredini, neoznačen
Z59	preferred	Problemi povezani sa stanovanjem i imovinskim stanjem 	Problemi stanovanja i ekonomski problemi
Z59	exclusion	Neodgovarajuće snabdijevanje pijaćom vodom Z58.6	
Z59.0	preferred	Beskućništvo	Beskucnik
Z59.1	preferred	Neodgovarajući uslovi stanovanja	Neodgovarajuci stambeni uslovi
Z59.1	inclusion	Nedostatak grijanja	
Z59.1	inclusion	Manjak prostora	
Z59.1	inclusion	Tehnički nedostaci u kući koji sprečavaju odgovarajuću njegu	
Z59.1	inclusion	Nezadovoljavajuće okruženje	
Z59.1	exclusion	Problemi koji se odnose na fizičku sredinu Z58.-	
Z59.2	preferred	Neslaganje sa susjedima, stanarima i stanodavcima	Neslaganje sa susjedima, stanarima i stanodavcima
Z59.3	preferred	Problemi koji se odnose na stanovanje u ustanovi za smještaj	Problemi povezani sa stanovanjem u institucijama
Z59.3	inclusion	Smještaj u školi sa cjelodnevnim boravkom (školski internat)	
Z59.3	exclusion	Odgajanje u ustanovi Z62.2	
Z59.4	preferred	Nedostatak odgovarajuće hrane	Nedostatak odgovarajuce ishrane
Z59.4	exclusion	Posledice gladi T73.0	
Z59.4	exclusion	Neprikladna ishrana ili navike u ishrani Z72.4	
Z59.4	exclusion	Neuhranjenost E40-E46	
Z59.5	preferred	Krajnje siromaštvo	Krajnje siromastvo
Z59.6	preferred	Niska primanja	Mala primanja
Z59.7	preferred	Nedovoljno socijalno osiguranje i socijalna pomoć	Nedovoljno socijalno osiguranje i socijalna zastita
Z59.8	preferred	Drugi problemi povezani sa stanovanjem i imovinskim stanjem 	Drugi problemi stanovanja i ekonomski problemi
Z59.8	inclusion	Zaplena imovine zbog neotplaćivanja kredita	
Z59.8	inclusion	Stanovanje u izolaciji	
Z59.8	inclusion	Problemi sa kreditorima	
Z59.9	preferred	Problem povezani sa stanovanjem i imovinskim stanjem, neoznačen	Problem stanovanja i ekonomski problemi, neoznačeni
Z60	preferred	Problemi koji se odnose na društvenu sredinu	Problemi osoba u socijalnoj sredini
Z60.0	preferred	Problemi prilagođavanja prelaznim životnim razdobljima	Problemi prilagodjavanja zivotnim ciklicnim promjenama
Z60.0	inclusion	Prilagođavanje na penzionisanje (penziju)	
Z60.0	inclusion	Sindrom praznog kućnog gnijezda	
Z60.1	preferred	Atipična situacija u pogledu roditeljstva	Atipicna situacija u pogledu roditelja
Z60.1	definition	Problemi koji se odnose na roditeljsku ulogu (odgajanje djece) sa jednim roditeljem ili gdje biološki roditelji ne žive zajedno	
Z60.2	preferred	Samački život	Samacki zivot
Z60.3	preferred	Teškoće u prilagođavanju kulturološkoj sredini	Teskoce u prilagodjavanju kulturnoj sredini
Z60.3	inclusion	Selidba	
Z60.3	inclusion	Promjena socijalnog statusa	
Z60.4	preferred	Isključivanje i odbacivanje od društva	Socijalno iskljucivanje ili odbacivanje
Z60.4	definition	Isključivanje i odbacivanje zasnovani na ličnim osobinama, kao što su neobičan fizički izgled, bolest ili ponašanje	
Z60.4	exclusion	Žrtva diskriminacije zbog rasističkih ili religioznih razloga Z60.5	
Z60.5	preferred	Žrtva opažene negativne diskriminacije i progona	Zrtva opazene negativne diskriminacije i progona
Z60.5	definition	Proganjanje ili diskriminacija, navodna ili stvarna, na osnovu pripadnosti nekoj grupi (definisanoj bojom kože, religijom, nacionalnoj pripadnosti) više nego zbog ličnih osobina 	
Z60.5	exclusion	Isključivanje iz društva i odbacivanje Z60.4	
Z60.8	preferred	Drugi problemi povezani sa društvenom sredinom	Drugi problemi povezani sa socijalnom sredinom
Z60.9	preferred	Problem povezan sa društvenom sredinom, neoznačen	Problem povezan sa socijalnom sredinom, neoznačen
Z61	preferred	Problemi povezani sa negativnim životnim doživljajima u djetinjstvu	Problemi sa negativnim zivotnim dozivljajima u djetinjstvu
Z61	exclusion	Sindromi zlostavljanja T74.-	
Z61.0	preferred	Nedostatak ljubavi u djetinjstvu	Nedostatak ljubavi u djetinjstvu
Z61.0	definition	Gubitak bliske emocionalne veze u djetinjstvu, na primjer s roditeljem, bratom ili sestrom, vrlo bliskim prijateljem ili kućnim ljubimcem, zbog smrti ili trajnog odvajanja ili odbacivanja 	
Z61.1	preferred	Odvajanje od kuće u djetinjstvu	Odvajanje od kuce u djetinjstvu
Z61.1	definition	Prijem u hraniteljski dom, bolnicu ili drugu instituciju što je uzrokovalo psihosocijalni stres ili prisilno uključivanje u neku aktivnost daleko od kuće na duži period	
Z61.2	preferred	Izmijenjeni porodični odnosi u djetinjstvu	Izmijenjeni porodicni odnosi u djetinjstvu
Z61.2	definition	Dolazak nove osobe u porodicu što je rezultiralo negativnom promjenom u dječjim odnosima. Može uključiti novo sklapanje braka roditelja ili rođenje brata ili sestre	
Z61.3	preferred	Događaji koji su izazvali gubitak samopouzdanja u djetinjstvu	Dogadjaji koji izazivaju gubitak samopouzdanja u djetinjstvu
Z61.3	definition	Događaji koji  izazivaju  osjećaj manje vrijednosti djeteta kao što su neuspjeh u zadacima sa velikim ličnim zalaganjima; objelodanjenje ili otkriće sramnih ili na drugi način stigmatizujućih ličnih ili porodičnih događaja; i druga ponižavajuća iskustva	
Z61.4	preferred	Problemi u vezi sa navodnim seksualnim zlostavljanjem djeteta od strane osobe koja pripada grupi za pružanje primarne podrške	Problemi povezani sa navodnom seksualnom zloupotrebom djeteta od strane osobe koja je u grupi za pruzanje primarne podrske
Z61.4	definition	Problemi u vezi sa bilo kojim oblikom fizičkog kontakta ili izloženosti između odraslog člana djetetovog domaćinstva i djeteta koji je doveo do seksualnog uzbuđenja, bez obzira na to da li je dijete voljno uključeno, ili nije u seksualnu aktivnost (npr. bilo kakav genitalni kontakt ili manipulacija ili namjerno otkrivanje dojki ili genitalija)	
Z61.5	preferred	Problemi povezani sa navodnim seksualnim zlostavljanjem djeteta od strane osobe koja je izvan grupe za pružanje primarne podrške	Problemi povezani sa navodnom seksualnom zloupotrebom djeteta od strane osobe koja je izvan grupe za pruzanje primarne podrske
Z61.5	definition	Problemi povezani sa kontaktom ili pokušajem kontakta sa dojkama ili genitalijama djeteta ili druge osobe; seksualna izloženost u bliskoj konfrontaciji ili pokušaju da se svuče odjeća ili zavede dijete, bitno starije osobe koja ne pripada djetetovoj porodici  temeljeni na položaju ili statusu, ili učinjeni na djetetovo protivljenje	
Z61.6	preferred	Problemi povezani sa navodnom fizičkom zloupotrebom djeteta	Problemi povezani sa navodnom fizickom zloupotrebom djeteta
Z61.6	definition	Problemi povezani sa prošlim događajima u kojima je bilo koja odrasla osoba iz domaćinstva povrijedila  dijete u znatnoj medicinskoj mjeri (npr. prelomi, uočljive modrice) ili gdje je došlo do oblika abnormalnog nasilja (npr. udaranje djeteta tvrdim ili oštrim predmetima, paljenje ili vezivanje djeteta)	
Z61.7	preferred	Lično zastrašujuće iskustvo u djetinjstvu	Licno iskustvo vezano za strahovanje u djetinjstvu
Z61.7	definition	Iskustvo koje predstavlja prijetnju za budućnost djeteta, kao što je otmica, prirodne nepogode koje ugrožavaju život, povreda koja je narušila djetetovu sliku o sebi ili sigurnost, ili prisustvovanje teškoj traumi voljene osobe	
Z61.8	preferred	Drugi negativni životni događaji u djetinjstvu	Drugi negativni zivotni dogadjaji u djetinjstvu
Z61.9	preferred	Negativni životni događaj u djetinjstvu, neoznačen	Negativni zivotni dogadjaj u djetinjstvu, neoznačen
Z62	preferred	Drugi problemi u vezi sa vaspitanjem	Drugi problemi vaspitanja
Z62	exclusion	Sindrom zlostavljanja T74.-	
Z62.0	preferred	Neodgovarajući roditeljski nadzor i kontrola	Neodgovarajuci roditeljski nadzor i kontrola
Z62.0	definition	Neupućenost roditelja u ono što dijete radi ili gdje se nalazi; slaba kontrola; nedostatak brige ili izostajanje pokušaja intervencije kada se dijete nađe u rizičnim situacijama 	
Z62.1	preferred	Pretjerana roditeljska zaštita	Pretjerana roditeljska zastita
Z62.1	definition	Tip vaspitanja koji stvara infantilnost i sprečava samostalno ponašanje	
Z62.2	preferred	Vaspitanje u instituciji 	Vaspitanje u instituciji
Z62.2	definition	Grupni odgoj tuđe djece gdje odgovornosti roditelja uveliko preuzima neka ustanova (kao što su jaslice sa stalnim boravkom, sirotište ili dom za djecu), ili dugotrajno liječenje zbog koga je dijete u bolnici, u domu za rekonvalescente ili sličnoj ustanovi, bez bar jednog roditelja koji živi sa djetetom	
Z62.3	preferred	Neprijateljstvo prema djetetu i kada je dijete nečija žrtva	Neprijateljstvo prema djetetu ili okrivljavanje djeteta
Z62.3	definition	Negativno ponašanje roditelja usmjereno prema dijetetu kao pojedincu,  koje je dugotrajno i odnosi se na navike djeteta (npr. automatsko optuživanje djeteta za sve probleme u domaćinstvu ili pripisivanje negativnih osobina djetetu)	
Z62.4	preferred	Emotivno zanemarivanje djeteta	Emotivno zapostavljanje djeteta
Z62.4	definition	Roditelj se obraća djetetu sa odbacivanjem ili na bezosjećan način. Nedostatak interesovanja za dijete, nedostatak razumijevanja za dječije poteškoće i nagrađivanja i ohrabrivanja. Razdražljivo reagovanje na dječiju zabrinutost, nedovoljna fizička utjeha i emocionalna toplina.	
Z62.5	preferred	Drugi problemi povezani sa zanemarivanjem u vaspitanju	Drugi problemi povezani sa zapostavljanjem u vaspitanju
Z62.5	inclusion	Nedostatak učenja i iskustva u igri	
Z62.6	preferred	Neprikladan pritisak roditelja i druge abnormalnosti u vaspitanju	Neodgovarajuci pritisak roditelja i druga nenormalna svojstva vaspitanja
Z62.6	definition	Roditelji koji prisiljavaju dijete da bude drugačije u odnosu na uobičajene norme, bilo da je riječ o neodgovarajućem ponašanju u pogledu pola (npr.oblačenje dječaka u odjeću za djevojčice), u odnosu na uzrast (npr.prisiljavanje djeteta da preuzme odgovornost starijih) ili na neki drugi način (npr. prisiljavanje djeteta da se angažuje u neželjenim ili preteškim aktivnostima)	
Z62.8	preferred	Drugi označeni problemi povezani sa vaspitanjem	Drugi označeni problemi vezani za vaspitanje
Z62.9	preferred	Problem povezan sa vaspitanjem, neoznačen	Problem povezan sa vaspitanjem, neoznačen
Z63	preferred	Drugi problemi povezani sa grupom za primarnu podršku, uključujući i porodičnu sredinu	Drugi problemi sa grupom za primarnu podrsku, uključujući i porodicnu sredinu
Z63	exclusion	Sindromi zlostavljanja T74.-	
Z63	exclusion	Problemi povezani sa: negativnim životnim događajima u djetinjstvu Z61.-	
Z63	exclusion	Problemi povezani sa: vaspitanjem Z62.-	
Z63.0	preferred	Problemi u odnosu sa supružnikom ili partnerom	Problemi u odnosima sa bracnim drugom ili partnerom
Z63.0	definition	Neslaganje među partnerima koje izaziva ozbiljan i dugotrajan gubitak kontrole, opšte neprijateljstvo ili kritičnost ili neprekidnu atmosferu ozbiljnog međusobnog nasilja (tuče)  	
Z63.1	preferred	Problemi u odnosima sa roditeljima i rođacima	Problemi u odnosima sa roditeljima i rodjacima
Z63.2	preferred	Neodgovarajuća podrška porodice	Neodgovarajuca podrska porodice
Z63.3	preferred	Odsustvo člana porodice	Odsustvo clana porodice
Z63.4	preferred	Nestanak i smrt člana porodice	Nestanak ili smrt clana porodice
Z63.4	inclusion	Pretpostavljena smrt člana porodice	
Z63.5	preferred	Raspad porodice razdvajanjem ili razvodom	Raspad porodice razdvajanjem ili razvodom
Z63.5	inclusion	Otuđenost	
Z63.6	preferred	Izdržavani rođak kome je potrebna njega u kući	Izdrzavani roðak kome je potrebna njega u kuci
Z63.7	preferred	Drugi stresogeni životni događaji koji utiču na porodicu i dom	Drugi stresogeni zivotni dogadjaji koji uticu na porodicu i dom
Z63.7	inclusion	Anksioznost (normalna) zbog bolesne osobe u porodici	
Z63.7	inclusion	Zdravstveni problemi u porodici	
Z63.7	inclusion	Bolestan ili uznemiren član porodice	
Z63.7	inclusion	Izolovana porodica	
Z63.8	preferred	Drugi označeni problemi povezani sa grupom za primarnu podršku	Drugi označeni problemi povezani sa grupom za primarnu podrsku
Z63.8	inclusion	Neslaganje u porodici NOS	
Z63.8	inclusion	Prenaglašena emotivna atmosfera u porodici	
Z63.8	inclusion	Neodgovarajuća ili poremećena komunikacija u porodici	
Z63.9	preferred	Problem povezan sa grupom za primarnu podršku, neoznačen	Problem povezan sa grupom za primarnu podrsku, neoznačen
Z64	preferred	Problemi uzrokovani određenim psihosocijalnim uslovima	Problemi uzrokovani psihosocijalnim uslovima
Z64.0	preferred	Problemi povezani sa neželjenom trudnoćom	Problemi povezani sa nezeljenom trudnocom
Z64.0	exclusion	Nadzor nad visokorizičnom trudnoćom  zbog socijalnih problema Z35.7	
Z64.1	preferred	Problemi povezani sa multiparitetom	Problemi povezani sa multiparitetom
Z64.1	exclusion	Nadzor nad trudnoćom sa visokim multiparitetom Z35.4	
Z64.2	preferred	Traženje i prihvatanje fizičkih, nutritivnih i hemijskih intervencija za koje se zna da su štetne i opasne	Trazenje i prihvatanje fizickih, nutritivnih i hemijskih intervencija za koje se zna da su stetne i opasne
Z64.2	exclusion	Supstance koje izazivaju zavisnost – vidi Abecedni indeks	
Z64.3	preferred	Traženje i prihvatanje ponašanja i psihosocijalnih intervencija za koje se zna da su štetne i opasne	Trazenje i prihvatanje ponašanja i psihosocijalnih intervencija za koje se zna da su stetne i opasne
Z64.4	preferred	Neslaganje sa savjetnicima	Neslaganje sa savjetodavnom sluzbom
Z64.4	inclusion	Neslaganje sa: službenikom za uslovnu kaznu	
Z64.4	inclusion	Neslaganje sa: socijalnim radnikom	
Z65	preferred	Problemi uzrokovani drugim psihosocijalnim okolnostima	Problemi uzrokovani drugim psihosocijalnim uslovima
Z65	exclusion	Sadašnja povreda – vidi Abecedni indeks	
Z65.0	preferred	Osuda bez zatvora u građanskom i krivičnom postupku	Osuda bez zatvora u gradjanskom i krivicnom postupku
Z65.1	preferred	Kazna zatvorom i drugi vid lišavanja slobode	Zatvaranje i drugi vid tamnicenja
Z65.2	preferred	Problemi povezani sa oslobađanjem iz zatvora	Problemi povezani sa oslobadjanjem iz zatvora
Z65.3	preferred	Problemi povezani sa drugim zakonskim okolnostima	Problemi povezani sa drugim zakonskim okolnostima
Z65.3	inclusion	Hapšenje	
Z65.3	inclusion	Presuda o starateljstvu ili izdržavanju djeteta	
Z65.3	inclusion	Parničenje	
Z65.3	inclusion	Sudsko gonjenje	
Z65.4	preferred	Žrtva kriminala i terorizma	Zrtva kriminala i terorizma
Z65.4	inclusion	Žrtva mučenja	
Z65.5	preferred	Izloženost katastrofi, ratu i drugim vidovima neprijateljstva	Izlozenost katastrofi, ratu i drugim vidovima neprijateljstva
Z65.5	exclusion	Žrtva opažene diskriminacije ili progona Z60.5	
Z65.8	preferred	Drugi označeni problemi povezani sa psihosocijalnim okolnostima	Drugi označeni problemi povezani sa psihosocijalnim okolnostima
Z65.9	preferred	Problem povezan sa neoznačenim psihosocijalnim okolnostima	Problem povezan sa neoznačenim psihosocijalnim okolnostima
Z70-Z76	preferred	Osobe u kontaktu sa zdravstvenim službama u drugim okolnostima 	
Z70	preferred	Savjetovanje u vezi sa seksualnim stavom, ponašanjem i orijentacijom	Konsultovanje u vezi sa seksualnim stavom, ponasanjem i orijentacijom
Z70	exclusion	Savjetovanje u vezi sa kontracepcijom ili rađanjem Z30-Z31	
Z70.0	preferred	Savjetovanje u vezi sa seksualnim stavom	Konsultovanje u vezi sa stavom o seksu
Z70.0	inclusion	Osoba zabrinuta vezano za zbunjenosti, stidljivosti i drugih negativnih reakcija na pitanja seksualnosti	
Z70.1	preferred	Savjetovanje u vezi seksualnog ponašanja i orijentacije pacijenta	Konsultovanje u pogledu seksualnog ponašanja i orijentacije pacijenata
Z70.1	inclusion	Zabrinutost pacijenta u vezi sa: impotencijom	
Z70.1	inclusion	Zabrinutost pacijenta u vezi sa: frigidnošću	
Z70.1	inclusion	Zabrinutost pacijenta u vezi sa: promiskuitetom	
Z70.1	inclusion	Zabrinutost pacijenta u vezi sa: seksualnom orjentacijom	
Z70.2	preferred	Savjetovanje u vezi sa seksualnim ponašanjem i orijentacijom trećeg lica	Konsultovanje u vezi sa seksualnim ponasanjem i orijentacijom trece osobe
Z70.2	inclusion	Savjet koji se traži u vezi seksualnog ponašanja i orijentacije: djeteta	
Z70.2	inclusion	Savjet koji se traži u vezi seksualnog ponašanja i orijentacije: partnera	
Z70.2	inclusion	Savjet koji se traži u vezi seksualnog ponašanja i orijentacije: supružnika	
Z70.3	preferred	Savjetovanje u vezi seksualnog stava, ponašanja i orijentacije u situaciji kada je više strana zainteresovano	Konsultovanje u pogledu seksualnog stava, ponašanja i orijentacije u situaciji kada je više strana zainteresovano
Z70.8	preferred	Drugo savjetovanje o seksualnosti	Drugo savjetovanje u pogledu seksa
Z70.8	inclusion	Seksualno obrazovanje	
Z70.9	preferred	Seksualno savjetovanje, neoznačeno	Seksualno savjetovanje, neoznačeno
Z71	preferred	Osobe u kontaktu sa zdravstvenom službom radi drugog savjetovanja i medicinskog savjeta, neklasifikovano na drugom mjestu	Osobe u kontaktu sa zdravstvenom sluzbom radi drugog konsultovanja i medicinskog savjeta
Z71	exclusion	Savjetovanje u vezi sa kontracepcijom ili rađanjem Z30–Z31	
Z71	exclusion	Seksualno savjetovanje Z70.-	
Z71.0	preferred	Osoba koja se savjetuje u ime druge osobe	Osoba koja se konsultuje u korist druge osobe
Z71.0	inclusion	Savjet ili tretman za treće lice koje nije prisutno	
Z71.0	exclusion	Anksioznost (normalna) zbog bolesne osobe u porodici Z63.7	
Z71.1	preferred	osoba koja ima strah da je bolesna a kod koje nije postavljena dijagnoza	Osoba sa zalbama straha kod koje nije postavljena nikakva dijagnoza
Z71.1	inclusion	Stanje straha koje se ne manifestuje	
Z71.1	inclusion	Problem je bio normalno stanje	
Z71.1	inclusion	"Zabrinuto zdrav"	
Z71.1	exclusion	Medicinsko posmatranje i praćenje zbog sumnje na bolesti ili stanja Z03.-	
Z71.2	preferred	Osoba koja se savjetuje zbog objašnjenja nalaza ispitivanja	Osoba koja se konsultuje radi objasnjenja nalaza ispitivanja
Z71.3	preferred	Dijetetsko savjetovanje i nadzor	Dijetetsko ispitivanje i nadzor
Z71.3	inclusion	Dijetetsko savjetovanje i nadzor (za): neoznačeno	
Z71.3	inclusion	Dijetetsko savjetovanje i nadzor (za): zapaljenje debelog crijeva	
Z71.3	inclusion	Dijetetsko savjetovanje i nadzor (za): šećernu bolest	
Z71.3	inclusion	Dijetetsko savjetovanje i nadzor (za): alergije na hranu ili nepodnošenje hrane	
Z71.3	inclusion	Dijetetsko savjetovanje i nadzor (za): zapaljenje sluznice želuca	
Z71.3	inclusion	Dijetetsko savjetovanje i nadzor (za): povećanje holesterola u krvi	
Z71.3	inclusion	Dijetetsko savjetovanje i nadzor (za): gojaznost	
Z71.4	preferred	Savjetovanje i nadzor zbog zloupotrebe alkohola	Savjetovanje i nadzor zbog zloupotrebe alkohola
Z71.4	exclusion	Rehabilitacione procedure alkoholičara Z50.2	
Z71.5	preferred	Savjetovanje i nadzor zbog zloupotrebe narkotika	Savjetovanje i nadzor zbog narkomanije
Z71.5	exclusion	Rehabilitacione procedure narkomana Z50.3	
Z71.6	preferred	Savjetovanje zbog zloupotrebe duvana	Savjetovanje i zbog zloupotrebe duvana
Z71.6	exclusion	Rehabilitacione procedure pušača Z50.8	
Z71.7	preferred	Savjetovanje u vezi sa virusom humane imunodeficijencije (HIV)	Savjetovanje u vezi sa virusom humane imunodeficijencije (hiv)
Z71.8	preferred	Drugo označeno savjetovanje	Drugo označeno savjetovanje
Z71.8	inclusion	Savjetovanje zbog rodoskrnavljenja (konsangviniteta)	
Z71.9	preferred	Savjetovanje, neoznačeno	Savjetovanje, neoznačeno
Z71.9	inclusion	Medicinski savjet, NOS	
Z72	preferred	Problemi povezani sa načinom života	Problemi povezani sa nacinom zivota
Z72	exclusion	Problemi povezani sa: savlađivanjem životnih teškoća Z73.-	
Z72	exclusion	Problemi povezani sa: društveno-ekonomskim i psihosocijalnim okolnostima Z55-Z65	
Z72.0	preferred	Upotreba duvana	Upotreba duvana
Z72.0	exclusion	Zavisnost od duvana F17.2	
Z72.1	preferred	Upotreba alkohola	Upotreba alkohola
Z72.1	exclusion	Zavisnost od alkohola F10.2	
Z72.2	preferred	Upotreba narkotika	Upotreba droga
Z72.2	exclusion	Zloupotreba supstanci koje ne izazivaju zavisnost F55	
Z72.2	exclusion	Zavisnost od narkotika  F11- F16  F19.- sa zajedničkom četrvrtom karakteristikom	
Z72.3	preferred	Nedostatak fizičke aktivnosti	Odsustvo fizickog vjezbanja
Z72.4	preferred	Neodgovarajuca ishrana i navike ishrane	Neodgovarajuca ishrana i navike u ishrani
Z72.4	exclusion	Poremećaji ponašanja ishrane u doba odojčeta ili u djetinjstvu F98.2-F98.3	
Z72.4	exclusion	Poremećaji ishrane F50.-	
Z72.4	exclusion	Nedostatak adekvatne hrane Z59.4	
Z72.4	exclusion	Neuhranjenost i drugi nedostaci ishrane E40-E64	
Z72.5	preferred	Visoko rizično seksualno ponašanje	Visoko rizicno seksualno ponasanje
Z72.6	preferred	Kockanje i klađenje	Kockanje i kladjenje
Z72.6	exclusion	Kompulzivno ili patološko kockanje F63.0	
Z72.8	preferred	Drugi problemi povezani sa načinom života	Drugi problemi povezani sa nacinom zivota
Z72.8	inclusion	Ponašanje kojim osoba sebi nanosi štetu	
